transaccion_id,cliente_id,producto_id,fecha,monto,tipo_transaccion
T00529,C0072,P001,2025-01-27,-2382.0,debito
T00530,C0103,P003,2025-02-02,4503.25,abono
T00531,C0134,P004,2024-12-03,-4264.66,debito
T00532,C0120,P003,2025-05-10,1259.55,abono
T00533,C0077,P001,2025-03-15,2516.33,abono
T00534,C0182,P005,2025-02-13,-2332.53,debito
T00535,C0054,P005,2024-12-27,-6537.83,debito
T00536,C0018,P001,2025-03-27,-82.51,debito
T00537,C0036,P002,2024-12-07,-1600.57,debito
T00538,C0042,P002,2025-04-17,1858.52,abono
T00539,C0041,P004,2025-01-10,2464.66,abono
T00540,C0050,P002,2025-02-16,-5960.2,debito
T00541,C0019,P002,2025-02-02,-642.58,debito
T00542,C0071,P002,2025-02-07,-5646.88,debito
T00543,C0032,P005,2025-04-13,-417.9,debito
T00544,C0039,P002,2025-04-23,4219.45,abono
T00545,C0173,P003,2025-03-15,-389.9,debito
T00546,C0003,P001,2024-12-17,-157.15,debito
T00547,C0135,P001,2024-12-11,-4887.82,debito
T00548,C0154,P004,2024-12-30,4986.41,abono
T00549,C0113,P003,2025-03-25,-6279.37,debito
T00550,C0139,P005,2025-04-04,-4044.71,debito
T00551,C0019,P003,2025-01-20,-6424.25,debito
T00552,C0011,P004,2025-04-02,-66.94,debito
T00553,C0066,P001,2025-02-28,-6826.22,debito
T00554,C0110,P005,2025-02-20,2479.21,abono
T00555,C0182,P004,2025-01-20,-5068.59,debito
T00556,C0058,P005,2025-04-19,4113.26,abono
T00557,C0188,P005,2024-12-22,-5037.65,debito
T00558,C0093,P002,2025-02-18,-3759.21,debito
T00559,C0171,P004,2025-01-22,-3352.04,debito
T00560,C0111,P004,2025-04-05,4200.98,abono
T00561,C0027,P003,2025-03-01,-1459.39,debito
T00562,C0188,P003,2025-04-03,-6776.92,debito
T00563,C0164,P005,2024-12-10,3569.21,abono
T00564,C0171,P003,2025-02-12,-1420.56,debito
T00565,C0022,P001,2025-03-21,3694.42,abono
T00566,C0125,P002,2024-12-03,-3722.98,debito
T00567,C0057,P005,2025-01-26,3550.79,abono
T00568,C0069,P001,2025-01-09,-5381.42,debito
T00569,C0182,P004,2024-12-27,-638.41,debito
T00570,C0145,P004,2025-01-17,-3557.54,debito
T00571,C0171,P004,2025-01-31,4663.47,abono
T00572,C0028,P005,2024-12-03,-2264.88,debito
T00573,C0165,P001,2025-04-17,-4169.37,debito
T00574,C0031,P002,2025-01-03,1877.69,abono
T00575,C0173,P005,2025-02-09,2298.63,abono
T00576,C0101,P001,2025-04-09,2765.59,abono
T00577,C0113,P004,2025-03-03,-3855.99,debito
T00578,C0134,P001,2025-05-03,-1436.06,debito
T00579,C0161,P004,2025-04-28,-4801.46,debito
T00580,C0007,P002,2024-12-15,-642.44,debito
T00581,C0007,P003,2025-05-08,737.18,abono
T00582,C0106,P001,2024-12-09,-48.89,debito
T00583,C0065,P003,2024-12-05,-843.37,debito
T00584,C0089,P003,2025-05-19,-3327.97,debito
T00585,C0064,P003,2025-05-08,3050.2,abono
T00586,C0013,P003,2025-03-17,-5566.2,debito
T00587,C0163,P003,2025-03-16,-773.69,debito
T00588,C0042,P002,2025-04-10,-5959.57,debito
T00589,C0141,P003,2025-02-16,-5229.44,debito
T00590,C0193,P003,2024-12-23,-2877.37,debito
T00591,C0045,P004,2024-12-05,-6532.58,debito
T00592,C0086,P003,2025-01-30,-6936.78,debito
T00593,C0190,P002,2025-04-27,1064.76,abono
T00594,C0079,P001,2025-03-25,-2673.22,debito
T00595,C0024,P004,2025-05-03,4635.92,abono
T00596,C0128,P002,2025-05-19,-5059.53,debito
T00597,C0052,P003,2024-12-18,-365.22,debito
T00598,C0125,P003,2025-05-05,3918.5,abono
T00599,C0113,P003,2025-01-15,-5800.75,debito
T00600,C0044,P003,2025-03-19,3764.98,abono
T00601,C0049,P005,2025-03-07,4007.71,abono
T00602,C0130,P005,2025-02-12,4134.41,abono
T00603,C0144,P005,2025-01-27,972.7,abono
T00604,C0159,P001,2025-02-02,1216.67,abono
T00605,C0024,P005,2025-01-31,-4447.3,debito
T00606,C0170,P004,2025-01-01,-6357.83,debito
T00607,C0038,P003,2025-03-05,-2233.89,debito
T00608,C0102,P002,2024-12-22,-4130.5,debito
T00609,C0027,P003,2025-03-05,-4790.38,debito
T00610,C0022,P003,2025-05-16,-3180.08,debito
T00611,C0114,P001,2025-02-03,3583.22,abono
T00612,C0040,P003,2025-04-14,4503.35,abono
T00613,C0058,P002,2025-04-30,3139.3,abono
T00614,C0058,P004,2025-04-30,-3792.27,debito
T00615,C0056,P002,2025-01-14,2221.79,abono
T00616,C0063,P001,2024-12-28,-4055.08,debito
T00617,C0124,P004,2025-01-07,1809.04,abono
T00618,C0142,P005,2025-03-22,1987.84,abono
T00619,C0048,P005,2025-04-20,-3737.05,debito
T00620,C0161,P005,2025-03-31,-494.34,debito
T00621,C0100,P003,2025-01-03,-1626.31,debito
T00622,C0094,P003,2025-04-22,2737.1,abono
T00623,C0094,P002,2025-03-02,2186.06,abono
T00624,C0092,P001,2025-04-19,-2349.73,debito
T00625,C0035,P003,2025-04-20,-5121.93,debito
T00626,C0180,P002,2025-02-22,-4865.21,debito
T00627,C0149,P002,2025-05-20,875.32,abono
T00628,C0130,P004,2025-03-15,-6154.04,debito
T00629,C0027,P005,2025-03-28,2502.35,abono
T00630,C0090,P005,2025-03-26,-5197.98,debito
T00631,C0058,P004,2025-05-09,2887.1,abono
T00632,C0014,P004,2025-03-26,-6983.92,debito
T00633,C0128,P005,2024-12-29,3774.4,abono
T00634,C0044,P001,2024-12-14,-4957.65,debito
T00635,C0144,P001,2025-02-20,-5456.65,debito
T00636,C0123,P002,2025-01-26,758.48,abono
T00637,C0091,P001,2025-01-21,-1455.68,debito
T00638,C0071,P005,2024-12-12,3584.62,abono
T00639,C0187,P001,2025-03-04,-3473.05,debito
T00640,C0126,P004,2025-01-27,-5289.81,debito
T00641,C0035,P004,2025-02-22,559.43,abono
T00642,C0116,P003,2024-12-12,-3769.28,debito
T00643,C0173,P003,2025-05-03,1925.17,abono
T00644,C0146,P005,2024-12-16,-3215.29,debito
T00645,C0037,P005,2025-05-09,-4239.59,debito
T00646,C0151,P003,2025-05-07,-3530.95,debito
T00647,C0157,P001,2025-03-24,-3792.83,debito
T00648,C0092,P005,2025-03-04,2457.47,abono
T00649,C0019,P005,2025-02-24,2074.33,abono
T00650,C0106,P002,2025-03-13,-5410.02,debito
T00651,C0064,P005,2025-04-25,-115.06,debito
T00652,C0046,P002,2025-05-14,3012.29,abono
T00653,C0127,P001,2025-02-22,2849.27,abono
T00654,C0025,P004,2025-04-29,-5021.77,debito
T00655,C0176,P004,2025-03-31,-4205.23,debito
T00656,C0098,P004,2025-01-29,4142.65,abono
T00657,C0088,P002,2025-02-27,4797.42,abono
T00658,C0091,P002,2024-12-29,-2417.39,debito
T00659,C0065,P004,2024-12-13,1175.39,abono
T00660,C0067,P004,2024-12-20,2146.8,abono
T00661,C0090,P001,2025-05-15,1475.25,abono
T00662,C0193,P001,2025-02-02,-4316.2,debito
T00663,C0006,P005,2025-04-11,4563.67,abono
T00664,C0143,P001,2025-03-04,-999.64,debito
T00665,C0025,P002,2025-01-02,548.93,abono
T00666,C0136,P001,2025-01-16,1317.28,abono
T00667,C0099,P003,2025-02-20,3644.17,abono
T00668,C0146,P005,2025-02-20,2985.17,abono
T00669,C0018,P002,2025-03-07,555.95,abono
T00670,C0159,P004,2024-12-31,4597.82,abono
T00671,C0056,P003,2025-02-08,3960.92,abono
T00672,C0175,P002,2025-01-22,-190.47,debito
T00673,C0147,P002,2025-02-14,-4570.03,debito
T00674,C0181,P002,2025-02-01,-5405.59,debito
T00675,C0114,P001,2025-03-21,-2639.81,debito
T00676,C0138,P001,2025-04-25,-510.38,debito
T00677,C0080,P003,2025-03-30,432.74,abono
T00678,C0175,P002,2024-12-14,-756.6,debito
T00679,C0043,P001,2024-12-19,-5887.86,debito
T00680,C0155,P002,2025-04-05,-6377.48,debito
T00681,C0087,P004,2025-01-22,-885.99,debito
T00682,C0141,P004,2025-04-13,-1674.27,debito
T00683,C0030,P005,2025-04-01,869.33,abono
T00684,C0064,P003,2025-05-16,972.29,abono
T00685,C0126,P002,2025-05-10,-5867.31,debito
T00686,C0011,P003,2025-02-01,1694.12,abono
T00687,C0123,P005,2025-03-18,1591.65,abono
T00688,C0134,P001,2024-12-27,-1614.95,debito
T00689,C0083,P005,2025-02-04,-4267.02,debito
T00690,C0180,P005,2025-05-28,-2673.76,debito
T00691,C0194,P005,2025-04-08,-5217.42,debito
T00692,C0073,P003,2025-02-11,1067.62,abono
T00693,C0196,P002,2025-03-20,3949.56,abono
T00694,C0161,P004,2025-05-22,3038.42,abono
T00695,C0097,P001,2025-01-27,-826.44,debito
T00696,C0126,P001,2025-02-08,2101.8,abono
T00697,C0124,P005,2025-04-25,4324.41,abono
T00698,C0128,P003,2025-04-29,-6463.03,debito
T00699,C0179,P001,2025-04-03,-3275.93,debito
T00700,C0011,P002,2025-05-02,-3381.43,debito
T00701,C0079,P005,2025-04-16,-6431.63,debito
T00702,C0147,P005,2025-04-06,2955.99,abono
T00703,C0081,P001,2025-03-08,-258.94,debito
T00704,C0013,P003,2025-03-30,4568.11,abono
T00705,C0091,P005,2025-02-17,1278.72,abono
T00706,C0176,P004,2025-02-06,-4056.09,debito
T00707,C0135,P002,2025-02-06,-1183.63,debito
T00708,C0175,P001,2025-01-03,-266.14,debito
T00709,C0026,P004,2025-01-10,-2200.97,debito
T00710,C0057,P003,2025-05-24,3913.45,abono
T00711,C0053,P004,2025-02-28,1424.06,abono
T00712,C0164,P005,2025-01-12,1139.48,abono
T00713,C0098,P002,2024-12-27,-1512.39,debito
T00714,C0030,P003,2024-12-16,2600.11,abono
T00715,C0062,P003,2025-05-05,-6829.52,debito
T00716,C0100,P002,2024-12-20,2322.0,abono
T00717,C0103,P001,2025-04-22,2808.66,abono
T00718,C0154,P002,2025-05-03,-6028.61,debito
T00719,C0067,P004,2025-05-12,-3759.44,debito
T00720,C0182,P003,2024-12-08,963.09,abono
T00721,C0168,P003,2025-02-01,1533.0,abono
T00722,C0003,P004,2025-04-21,-2190.26,debito
T00723,C0097,P003,2024-12-25,-2799.31,debito
T00724,C0049,P004,2025-02-08,2162.61,abono
T00725,C0003,P004,2024-12-31,4008.92,abono
T00726,C0197,P004,2025-05-03,1779.47,abono
T00727,C0177,P002,2025-04-22,2367.75,abono
T00728,C0030,P001,2025-04-29,3143.63,abono
T00729,C0126,P001,2025-01-01,1919.74,abono
T00730,C0084,P002,2025-02-20,-5860.86,debito
T00731,C0066,P004,2025-02-15,2957.9,abono
T00732,C0074,P003,2025-04-04,-2079.49,debito
T00733,C0067,P001,2025-01-14,-5006.99,debito
T00734,C0102,P002,2025-02-21,-3707.7,debito
T00735,C0143,P004,2025-01-23,2695.56,abono
T00736,C0133,P001,2025-04-17,-3383.18,debito
T00737,C0028,P001,2025-02-22,2510.21,abono
T00738,C0100,P002,2025-03-09,3838.51,abono
T00739,C0178,P001,2025-01-27,559.76,abono
T00740,C0158,P003,2025-04-28,1705.1,abono
T00741,C0037,P004,2025-02-25,-556.26,debito
T00742,C0011,P005,2025-05-03,-5280.13,debito
T00743,C0049,P002,2025-02-07,-1927.94,debito
T00744,C0012,P005,2025-05-24,4492.28,abono
T00745,C0040,P003,2025-05-31,-3700.25,debito
T00746,C0065,P002,2025-02-24,4013.71,abono
T00747,C0052,P001,2025-01-22,4895.71,abono
T00748,C0040,P003,2025-02-09,-5883.33,debito
T00749,C0058,P002,2025-03-08,-6072.95,debito
T00750,C0086,P004,2025-05-27,2069.52,abono
T00751,C0113,P001,2025-04-30,-3875.51,debito
T00752,C0155,P005,2025-04-27,1306.75,abono
T00753,C0042,P002,2024-12-27,-1396.91,debito
T00754,C0082,P001,2025-01-16,2552.26,abono
T00755,C0017,P004,2025-03-29,-4177.49,debito
T00756,C0005,P005,2025-05-10,-2394.72,debito
T00757,C0186,P003,2025-03-13,2868.75,abono
T00758,C0037,P001,2024-12-20,-6215.6,debito
T00759,C0002,P004,2025-05-05,2805.77,abono
T00760,C0015,P004,2025-05-06,-5054.07,debito
T00761,C0031,P002,2025-01-23,-5643.05,debito
T00762,C0010,P005,2025-04-20,-6921.44,debito
T00763,C0006,P004,2025-01-20,-4234.29,debito
T00764,C0166,P004,2025-05-16,4043.91,abono
T00765,C0158,P004,2024-12-28,4815.11,abono
T00766,C0192,P002,2025-02-20,-6612.54,debito
T00767,C0157,P003,2025-05-24,748.36,abono
T00768,C0163,P004,2025-01-11,-2862.55,debito
T00769,C0040,P004,2025-02-22,-2288.21,debito
T00770,C0093,P002,2025-02-03,480.28,abono
T00771,C0164,P002,2024-12-06,-4443.69,debito
T00772,C0100,P003,2024-12-11,-5159.26,debito
T00773,C0095,P001,2025-03-03,4248.23,abono
T00774,C0077,P002,2025-01-14,657.75,abono
T00775,C0106,P005,2025-06-01,-6138.82,debito
T00776,C0103,P002,2025-02-08,-4511.19,debito
T00777,C0091,P002,2024-12-07,-4936.5,debito
T00778,C0108,P004,2025-05-21,-6377.05,debito
T00779,C0116,P004,2025-05-04,-4384.59,debito
T00780,C0119,P003,2025-03-30,1712.54,abono
T00781,C0171,P004,2025-04-25,4134.28,abono
T00782,C0136,P002,2024-12-27,1847.14,abono
T00783,C0183,P002,2025-01-23,-268.57,debito
T00784,C0187,P005,2025-05-02,4161.74,abono
T00785,C0119,P005,2025-04-08,-2435.99,debito
T00786,C0105,P003,2024-12-27,-5423.63,debito
T00787,C0055,P004,2025-04-10,1845.65,abono
T00788,C0028,P005,2025-02-22,-6031.64,debito
T00789,C0077,P005,2024-12-02,1136.58,abono
T00790,C0052,P002,2024-12-16,4874.01,abono
T00791,C0041,P004,2025-01-17,-5464.92,debito
T00792,C0111,P002,2025-05-03,-826.24,debito
T00793,C0007,P002,2025-03-12,2850.59,abono
T00794,C0171,P002,2025-04-14,4927.57,abono
T00795,C0191,P005,2025-03-08,-3313.33,debito
T00796,C0165,P004,2024-12-22,-1299.29,debito
T00797,C0051,P002,2025-01-23,2449.65,abono
T00798,C0120,P002,2025-01-26,-3601.83,debito
T00799,C0034,P004,2024-12-10,3721.35,abono
T00800,C0196,P005,2025-02-16,-4900.96,debito
T00801,C0161,P001,2025-04-26,-2835.77,debito
T00802,C0017,P001,2025-02-23,1129.21,abono
T00803,C0014,P003,2024-12-22,-4526.03,debito
T00804,C0081,P003,2025-05-16,2137.43,abono
T00805,C0039,P002,2025-03-21,704.77,abono
T00806,C0017,P003,2024-12-05,-6306.99,debito
T00807,C0081,P005,2025-03-06,-4847.82,debito
T00808,C0115,P004,2025-01-15,3431.76,abono
T00809,C0045,P003,2024-12-28,4121.79,abono
T00810,C0144,P002,2025-02-18,-3721.74,debito
T00811,C0039,P002,2025-03-24,4084.52,abono
T00812,C0137,P005,2025-01-15,2515.55,abono
T00813,C0144,P005,2025-02-16,-498.21,debito
T00814,C0180,P003,2025-04-02,-2854.58,debito
T00815,C0064,P001,2024-12-17,-3497.33,debito
T00816,C0038,P004,2025-05-29,3615.0,abono
T00817,C0011,P002,2024-12-14,-772.85,debito
T00818,C0122,P004,2025-03-08,-1005.93,debito
T00819,C0197,P001,2025-03-04,-1867.88,debito
T00820,C0093,P004,2025-05-31,-1887.49,debito
T00821,C0047,P004,2025-03-13,-5133.33,debito
T00822,C0126,P005,2025-02-11,1291.12,abono
T00823,C0087,P001,2025-02-26,-4442.69,debito
T00824,C0018,P002,2025-03-28,2496.66,abono
T00825,C0077,P004,2025-05-30,-4025.86,debito
T00826,C0029,P002,2025-01-17,-5871.61,debito
T00827,C0083,P003,2024-12-04,-2848.54,debito
T00828,C0022,P003,2025-04-25,-5403.25,debito
T00829,C0127,P001,2025-02-03,-2971.59,debito
T00830,C0152,P004,2025-04-15,-2496.48,debito
T00831,C0094,P003,2025-03-26,4795.2,abono
T00832,C0072,P005,2025-04-22,-1315.07,debito
T00833,C0007,P004,2025-04-15,497.17,abono
T00834,C0043,P001,2025-01-31,-5403.77,debito
T00835,C0180,P003,2024-12-10,387.84,abono
T00836,C0111,P003,2025-03-11,4193.54,abono
T00837,C0192,P004,2025-04-29,-3077.24,debito
T00838,C0086,P005,2025-01-03,4581.79,abono
T00839,C0160,P001,2025-04-23,-5059.08,debito
T00840,C0005,P003,2025-02-25,3071.5,abono
T00841,C0121,P004,2025-04-08,4749.07,abono
T00842,C0178,P003,2025-03-27,-2794.65,debito
T00843,C0086,P003,2025-04-29,-6679.99,debito
T00844,C0109,P004,2024-12-13,-970.96,debito
T00845,C0034,P003,2025-04-23,-3401.77,debito
T00846,C0142,P002,2025-02-23,-1911.28,debito
T00847,C0069,P001,2025-01-24,-3792.7,debito
T00848,C0172,P001,2024-12-10,-1159.24,debito
T00849,C0082,P005,2025-01-07,-5895.46,debito
T00850,C0006,P002,2024-12-09,-5929.46,debito
T00851,C0028,P002,2025-05-21,4778.42,abono
T00852,C0096,P001,2025-03-06,815.63,abono
T00853,C0061,P001,2025-06-01,-4374.63,debito
T00854,C0003,P001,2025-03-11,-3335.43,debito
T00855,C0088,P005,2025-01-17,1754.7,abono
T00856,C0150,P004,2025-04-18,-2480.23,debito
T00857,C0085,P001,2025-01-05,-2907.17,debito
T00858,C0015,P002,2025-02-05,3539.38,abono
T00859,C0191,P001,2025-04-23,3011.52,abono
T00860,C0184,P001,2025-05-09,2325.42,abono
T00861,C0176,P002,2025-01-31,425.87,abono
T00862,C0184,P001,2024-12-24,434.94,abono
T00863,C0161,P005,2025-02-07,61.58,abono
T00864,C0051,P004,2025-05-13,-6774.86,debito
T00865,C0048,P004,2025-04-17,76.01,abono
T00866,C0174,P005,2025-05-14,-748.56,debito
T00867,C0016,P004,2025-02-10,1607.25,abono
T00868,C0002,P001,2025-05-29,4046.78,abono
T00869,C0051,P003,2025-03-02,4812.39,abono
T00870,C0139,P005,2025-03-03,-5536.39,debito
T00871,C0180,P001,2025-05-20,-4843.2,debito
T00872,C0020,P002,2025-03-07,2630.44,abono
T00873,C0083,P002,2025-04-27,479.19,abono
T00874,C0163,P005,2025-04-14,4792.95,abono
T00875,C0106,P005,2024-12-16,-5316.0,debito
T00876,C0056,P004,2025-03-22,3212.8,abono
T00877,C0089,P002,2025-05-01,-5320.48,debito
T00878,C0168,P003,2025-03-11,3634.31,abono
T00879,C0042,P001,2025-01-29,3204.3,abono
T00880,C0127,P003,2024-12-16,-6864.62,debito
T00881,C0016,P005,2025-04-01,-6326.45,debito
T00882,C0111,P001,2025-01-27,-4537.25,debito
T00883,C0184,P004,2025-03-22,3481.22,abono
T00884,C0191,P001,2025-02-17,305.4,abono
T00885,C0198,P003,2025-04-07,-4699.32,debito
T00886,C0156,P001,2025-02-04,-337.83,debito
T00887,C0187,P003,2024-12-09,-4130.2,debito
T00888,C0191,P004,2025-05-10,4996.8,abono
T00889,C0077,P004,2025-02-04,2801.24,abono
T00890,C0191,P002,2025-06-02,2392.39,abono
T00891,C0044,P001,2025-01-21,-2210.6,debito
T00892,C0105,P004,2025-05-30,-870.04,debito
T00893,C0084,P004,2025-05-24,-5125.23,debito
T00894,C0119,P004,2024-12-15,1003.37,abono
T00895,C0189,P004,2025-03-28,620.65,abono
T00896,C0007,P002,2025-02-06,-2969.69,debito
T00897,C0098,P002,2025-04-27,3986.94,abono
T00898,C0004,P004,2025-04-05,-5223.1,debito
T00899,C0170,P002,2025-05-25,321.67,abono
T00900,C0048,P002,2024-12-28,2302.96,abono
T00901,C0101,P004,2025-03-23,2636.05,abono
T00902,C0087,P002,2025-04-23,3240.51,abono
T00903,C0101,P002,2024-12-08,3268.33,abono
T00904,C0141,P003,2024-12-14,1855.25,abono
T00905,C0125,P005,2025-04-23,-3937.92,debito
T00906,C0111,P004,2025-02-07,-3383.0,debito
T00907,C0041,P004,2025-02-10,-6198.44,debito
T00908,C0016,P003,2025-03-15,-3725.95,debito
T00909,C0018,P003,2025-03-22,-3103.99,debito
T00910,C0156,P003,2025-04-05,2052.2,abono
T00911,C0133,P004,2025-05-24,-4019.82,debito
T00912,C0107,P004,2025-02-08,4029.69,abono
T00913,C0079,P002,2025-04-20,2715.09,abono
T00914,C0080,P005,2025-03-17,3325.19,abono
T00915,C0032,P005,2025-03-08,3702.39,abono
T00916,C0073,P003,2025-02-12,-3655.57,debito
T00917,C0177,P002,2025-03-30,2162.74,abono
T00918,C0122,P001,2025-01-16,4389.49,abono
T00919,C0095,P004,2024-12-22,2116.66,abono
T00920,C0084,P002,2025-04-15,-3249.74,debito
T00921,C0081,P004,2025-03-03,-6932.68,debito
T00922,C0143,P003,2025-02-10,-31.66,debito
T00923,C0085,P002,2025-03-14,-1322.75,debito
T00924,C0083,P005,2025-01-18,-2706.23,debito
T00925,C0059,P005,2025-01-18,-6530.15,debito
T00926,C0064,P004,2025-02-21,-518.11,debito
T00927,C0005,P003,2025-06-02,-96.11,debito
T00928,C0025,P004,2025-01-23,-397.21,debito
T00929,C0160,P003,2025-05-18,488.29,abono
T00930,C0126,P004,2025-03-01,-292.05,debito
T00931,C0187,P003,2024-12-24,2424.92,abono
T00932,C0100,P002,2025-05-07,-4077.88,debito
T00933,C0071,P002,2025-02-22,1394.85,abono
T00934,C0200,P001,2025-05-15,-2806.06,debito
T00935,C0058,P001,2025-02-21,503.91,abono
T00936,C0159,P004,2024-12-18,-2374.5,debito
T00937,C0070,P003,2025-04-05,-3671.96,debito
T00938,C0081,P005,2025-05-05,-5133.93,debito
T00939,C0052,P002,2025-01-29,-53.32,debito
T00940,C0153,P005,2025-02-03,2363.19,abono
T00941,C0188,P001,2024-12-13,-2100.11,debito
T00942,C0050,P005,2025-03-11,-5974.17,debito
T00943,C0073,P002,2025-05-14,-5017.41,debito
T00944,C0109,P001,2025-05-06,2966.09,abono
T00945,C0053,P002,2025-04-11,1422.46,abono
T00946,C0008,P004,2025-05-20,4556.18,abono
T00947,C0120,P002,2025-03-28,273.25,abono
T00948,C0098,P005,2025-04-26,591.86,abono
T00949,C0114,P003,2025-03-05,1988.57,abono
T00950,C0071,P004,2024-12-24,665.97,abono
T00951,C0181,P005,2025-01-07,-6696.22,debito
T00952,C0042,P005,2024-12-27,4000.05,abono
T00953,C0005,P001,2025-04-25,1331.96,abono
T00954,C0084,P005,2024-12-06,-4132.22,debito
T00955,C0037,P003,2025-03-13,-6876.84,debito
T00956,C0097,P005,2025-02-07,4426.78,abono
T00957,C0112,P003,2025-04-28,3023.95,abono
T00958,C0084,P005,2025-03-12,-6328.96,debito
T00959,C0009,P003,2025-03-23,4946.47,abono
T00960,C0194,P005,2024-12-17,3729.6,abono
T00961,C0131,P001,2025-01-27,-482.96,debito
T00962,C0183,P002,2025-06-02,-2829.01,debito
T00963,C0018,P002,2025-04-12,4197.24,abono
T00964,C0134,P002,2025-03-08,-1637.07,debito
T00965,C0061,P001,2025-04-21,-5819.58,debito
T00966,C0092,P003,2025-05-01,645.68,abono
T00967,C0088,P001,2024-12-15,-357.21,debito
T00968,C0140,P001,2025-05-28,-2707.11,debito
T00969,C0165,P004,2025-03-29,-286.02,debito
T00970,C0141,P001,2025-02-22,-6702.17,debito
T00971,C0115,P002,2025-04-05,4139.72,abono
T00972,C0067,P002,2025-02-03,4013.81,abono
T00973,C0166,P005,2025-05-11,3167.4,abono
T00974,C0165,P002,2025-04-23,-1537.78,debito
T00975,C0011,P002,2025-03-29,-3642.27,debito
T00976,C0040,P002,2025-01-04,-4193.0,debito
T00977,C0083,P004,2025-05-27,-3689.47,debito
T00978,C0172,P004,2025-02-19,1338.16,abono
T00979,C0196,P003,2025-05-17,-3621.28,debito
T00980,C0172,P004,2024-12-12,-3453.57,debito
T00981,C0011,P002,2024-12-24,-6974.46,debito
T00982,C0054,P002,2024-12-30,-6285.13,debito
T00983,C0002,P003,2025-01-01,-3259.76,debito
T00984,C0149,P003,2025-01-30,-4371.87,debito
T00985,C0043,P004,2025-04-10,3751.96,abono
T00986,C0138,P001,2025-02-03,-273.01,debito
T00987,C0191,P005,2025-05-23,4479.86,abono
T00988,C0143,P003,2025-05-14,-6025.08,debito
T00989,C0041,P002,2025-05-05,-3218.3,debito
T00990,C0066,P003,2025-01-16,1986.29,abono
T00991,C0067,P004,2025-03-28,1401.15,abono
T00992,C0074,P004,2025-03-12,2409.55,abono
T00993,C0155,P005,2024-12-24,-339.31,debito
T00994,C0053,P002,2025-01-26,4268.36,abono
T00995,C0100,P001,2025-03-09,-276.89,debito
T00996,C0053,P002,2025-03-03,-2323.49,debito
T00997,C0189,P003,2025-01-01,-6523.18,debito
T00998,C0173,P002,2025-05-23,-5154.43,debito
T00999,C0078,P003,2024-12-30,-1991.29,debito
T01000,C0166,P002,2025-04-01,-1790.96,debito
T01001,C0065,P002,2025-04-12,-65.42,debito
T01002,C0080,P001,2025-03-22,3493.79,abono
T01003,C0047,P003,2025-05-05,291.48,abono
T01004,C0185,P004,2025-03-15,-3742.24,debito
T01005,C0118,P004,2025-05-02,-6735.99,debito
T01006,C0043,P004,2024-12-07,-793.0,debito
T01007,C0153,P003,2024-12-10,-6264.53,debito
T01008,C0171,P002,2025-03-29,4957.8,abono
T01009,C0028,P001,2025-03-17,-458.77,debito
T01010,C0159,P001,2025-03-31,-6183.86,debito
T01011,C0071,P001,2025-04-21,2604.59,abono
T01012,C0098,P005,2025-02-16,-6348.4,debito
T01013,C0025,P001,2025-03-28,2878.03,abono
T01014,C0166,P002,2025-03-03,-4644.92,debito
T01015,C0190,P003,2025-03-26,2741.71,abono
T01016,C0107,P001,2025-01-24,4329.24,abono
T01017,C0009,P001,2025-05-26,3682.85,abono
T01018,C0068,P004,2025-02-28,-3663.18,debito
T01019,C0053,P001,2025-04-28,-6081.08,debito
T01020,C0191,P001,2025-04-06,-1739.64,debito
T01021,C0122,P002,2025-01-25,828.84,abono
T01022,C0023,P002,2024-12-15,-1147.99,debito
T01023,C0149,P005,2024-12-12,1703.34,abono
T01024,C0006,P005,2025-02-20,-1693.67,debito
T01025,C0188,P002,2025-02-28,4653.95,abono
T01026,C0102,P004,2025-01-08,573.88,abono
